"time","buy","sell","last_price","high","low","vol","average_60min","standard_devation_60min","bollinger_band_60min_High","bollinger_band_60min_Low","average_15min","standard_devation_15min","bollinger_band_15min_High","bollinger_band_15min_Low"
"2018/06/11 23:42:03","62.999","62.989","62.999","68.499","60.902","172483927.6554","62.92921666666667","0.0661135618126537","63.061443790291975","62.79698954304136","63.01686666666665","0.08509200249664421","63.18705067165994","62.84668266167336"
"2018/06/11 23:43:02","62.985","62.922","62.998","68.499","60.902","172422855.9806","62.93084999999999","0.06658048387728462","63.06401096775456","62.79768903224542","63.023399999999995","0.07944289353575529","63.18228578707151","62.86451421292848"
"2018/06/11 23:44:02","62.978","62.947","62.983","68.499","60.902","172405181.6551","62.932233333333336","0.06678706627949937","63.065807465892334","62.79865920077434","63.02893333333332","0.07330890502221116","63.175551143377746","62.882315523288895"
"2018/06/11 23:45:00","63.001","63","63","68.499","60.902","172364842.3193","62.9339","0.06720830801818098","63.06831661603636","62.79948338396364","63.035599999999995","0.0654011212951787","63.16640224259035","62.90479775740964"
"2018/06/11 23:46:02","62.899","62.889","62.889","68.499","60.902","172367666.4012","62.93371666666667","0.06731544935764923","63.06834756538197","62.79908576795137","63.03486666666666","0.06696055223454687","63.168787771135754","62.90094556219756"
"2018/06/11 23:47:02","62.8","62.8","62.8","68.499","60.902","172488484.7641","62.93205000000001","0.06933720141453666","63.070724402829086","62.793375597170936","63.01933333333333","0.0889926339024128","63.19731860113816","62.8413480655285"
"2018/06/11 23:48:02","62.8","62.7","62.7","68.499","60.902","172582135.1257","62.928716666666666","0.07534500462686437","63.079406675920396","62.77802665741294","62.9944","0.1178857073609852","63.23017141472197","62.758628585278025"
"2018/06/11 23:49:02","62.752","62.708","62.707","68.499","60.902","172563088.5358","62.92550000000001","0.08044925937094331","63.086398518741895","62.76460148125812","62.96979999999999","0.13547900206304953","63.24075800412609","62.69884199587389"
"2018/06/11 23:50:02","62.631","62.603","62.631","68.499","60.902","172597129.7189","62.92101666666666","0.08880681123777717","63.098630289142214","62.743403044191105","62.941933333333324","0.15751887364870057","63.25697108063073","62.62689558603592"
"2018/06/11 23:51:02","62.675","62.65","62.65","68.499","60.902","172684510.4111","62.91685","0.09532100590460968","63.107492011809214","62.72620798819078","62.91473333333333","0.16987032963083532","63.254473992595","62.57499267407166"
"2018/06/11 23:52:02","62.9","62.843","62.9","68.499","60.902","172728760.2653","62.91685","0.09532100590460968","63.107492011809214","62.72620798819078","62.89606666666666","0.15437247883681196","63.20481162434029","62.58732170899304"
"2018/06/11 23:53:02","62.968","62.962","62.973","68.499","60.902","172708695.9877","62.91806666666667","0.0955637425433352","63.109194151753336","62.72693918158","62.88706666666666","0.14543060964673848","63.17792788596014","62.59620544737319"
"2018/06/11 23:54:03","62.676","62.675","62.675","68.499","60.902","172660042.3459","62.91431666666667","0.1004868966029346","63.11529045987254","62.7133428734608","62.86086666666666","0.14587431424193725","63.15261529515053","62.569118038182786"
"2018/06/11 23:55:02","62.676","62.654","62.643","68.499","60.902","172623209.8922","62.91003333333334","0.10631430864292063","63.12266195061918","62.697404716047494","62.83313333333332","0.14511184958124132","63.123357032495804","62.54290963417084"
"2018/06/11 23:56:03","62.9","62.846","62.942","68.499","60.902","172722182.1419","62.91073333333334","0.10638418846593473","63.12350171026521","62.69796495640147","62.83266666666666","0.14474928516422975","63.12216523699512","62.5431680963382"
"2018/06/11 23:57:02","62.883","62.844","62.883","68.499","60.902","172917790.9498","62.91045","0.10643502321447874","63.12332004642896","62.69757995357104","62.82493333333333","0.1386253784685743","63.10218409027048","62.54768257639618"
"2018/06/11 23:58:02","63.1","63.069","63.069","68.499","60.902","173073213.8864","62.913266666666665","0.10834033823506768","63.1299473431368","62.69658599019653","62.82966666666666","0.14549578077120406","63.12065822820907","62.538675105124256"
"2018/06/11 23:59:02","63.118","63.093","63.088","68.499","60.902","173060115.326","62.9164","0.11060623852206525","63.13761247704414","62.69518752295587","62.836666666666666","0.1549247846178559","63.146516235902375","62.52681709743096"
"2018/06/12 00:00:02","63.078","63.052","63.078","68.499","60.902","173108479.8193","62.91936666666666","0.11249755059061907","63.1443617678479","62.694371565485426","62.84186666666666","0.16148967631262312","63.16484601929191","62.518887314041415"
"2018/06/12 00:01:02","63.038","63.026","63.038","68.499","60.902","172998584.8647","62.92166666666667","0.1134844580646276","63.14863558279592","62.694697750537415","62.8518","0.16851318444956603","63.18882636889913","62.514773631100866"
"2018/06/12 00:02:02","62.916","62.902","62.916","68.499","60.902","172858449.3797","62.921933333333335","0.11345202608249101","63.14883738549832","62.69502928116835","62.85953333333334","0.16862023076197677","63.19677379485729","62.522292871809384"
"2018/06/12 00:03:01","62.986","62.941","62.991","68.499","60.902","172799643.4096","62.92345","0.11375652728525078","63.150963054570504","62.6959369454295","62.87893333333333","0.16586720257148194","63.210667738476296","62.54719892819036"
"2018/06/12 00:04:02","62.998","62.955","62.95","68.449","60.902","172728254.0541","62.92428333333333","0.11376482931419926","63.15181299196173","62.69675367470493","62.89513333333333","0.16004827049640077","63.21522987432613","62.575036792340526"
"2018/06/12 00:05:01","63","62.98","63","68.449","60.902","172677356.289","62.92594999999999","0.1141287905540637","63.15420758110812","62.69769241889187","62.91973333333333","0.14523198300955986","63.21019729935245","62.629269367314215"
"2018/06/12 00:06:02","63.017","63.012","63.011","68.345","60.902","172632595.9287","62.927800000000005","0.114591855440661","63.15698371088133","62.69861628911868","62.943799999999996","0.1273500163591149","63.19850003271823","62.68909996728176"
"2018/06/12 00:07:02","63.089","63.088","63.088","68.3","60.902","172618501.3456","62.93093333333333","0.1163457299985217","63.16362479333037","62.698241873336286","62.95633333333333","0.13160276930554712","63.21953887194443","62.69312779472224"
"2018/06/12 00:08:02","63.144","63.135","63.142","68.3","60.902","172718750.239","62.93496666666667","0.11935911732619732","63.173684901319064","62.69624843201427","62.96760000000001","0.1395420127894591","63.24668402557893","62.688515974421094"
"2018/06/12 00:08:59","63.177","63.151","63.18","68.3","60.902","172727811.6373","62.939633333333326","0.12330909221230311","63.18625151775793","62.69301514890872","63.001266666666666","0.12505383729507175","63.251374341256806","62.751158992076526"
"2018/06/12 00:10:02","63.207","63.206","63.2","68.282","60.902","172718508.0939","62.94463333333333","0.12760798912642174","63.19984931158617","62.68941735508049","63.0384","0.09129936107845128","63.22099872215691","62.8558012778431"
"2018/06/12 00:11:02","63.3","63.298","63.3","68.2","60.902","172751265.3921","62.95129999999999","0.1353178110966921","63.22193562219337","62.68066437780661","63.06226666666666","0.10820688004414897","63.27868042675496","62.84585290657836"
"2018/06/12 00:12:02","63.397","63.336","63.304","68.2","60.902","172843382.2603","62.95803333333333","0.14246051694728953","63.24295436722791","62.673112299438756","63.09033333333333","0.11257984820660519","63.315493029746534","62.86517363692012"
"2018/06/12 00:13:02","63.321","63.313","63.321","68.2","60.902","172839129.7687","62.965050000000005","0.14961744829174634","63.2642848965835","62.66581510341651","63.10713333333333","0.12613002109815966","63.35939337552965","62.85487329113701"
"2018/06/12 00:14:02","63.26","63.259","63.26","68.2","60.902","172793290.139","62.971050000000005","0.1540414906229272","63.27913298124586","62.66296701875415","63.1186","0.13157041207404216","63.38174082414808","62.85545917585192"
"2018/06/12 00:14:59","63.255","63.254","63.255","68.149","60.902","172725386.4336","62.97696666666668","0.15796655412530303","63.29289977491728","62.66103355841607","63.130399999999995","0.13528478603794783","63.40096957207589","62.8598304279241"
"2018/06/12 00:16:01","63.27","63.259","63.27","68.097","60.902","172662618.0339","62.983133333333335","0.16201177597803085","63.307156885289395","62.659109781377275","63.14586666666666","0.13708676895390817","63.42004020457448","62.87169312875885"
"2018/06/12 00:17:02","63.198","63.195","63.198","68.097","60.902","172572054.1095","62.9881","0.16394335403831847","63.31598670807664","62.66021329192336","63.16466666666666","0.12287373826638226","63.410414143199425","62.9189191901339"
"2018/06/12 00:18:02","63.17","63.144","63.17","68.097","60.902","172493871.4753","62.9926","0.16516438276254794","63.3229287655251","62.66227123447491","63.17659999999999","0.11378388872478021","63.40416777744955","62.949032222550436"
"2018/06/12 00:19:02","63.219","63.212","63.2","68.097","60.902","172458991.9978","62.9976","0.16681808455120642","63.33123616910241","62.663963830897586","63.19326666666666","0.09634484360301165","63.385956353872686","63.00057697946063"
"2018/06/12 00:20:02","63.198","63.181","63.2","68.05","60.902","172412602.5376","63.002599999999994","0.168307080461083","63.33921416092216","62.66598583907783","63.2066","0.08134764901335416","63.36929529802671","63.0439047019733"
"2018/06/12 00:21:03","63.135","63.1","63.135","68.02","60.902","172450693.4585","63.00651666666666","0.1686079764489876","63.34373261956464","62.669300713768685","63.21486666666667","0.06588056533522482","63.34662779733712","63.083105535996225"
"2018/06/12 00:22:02","62.94","62.925","62.925","68.02","60.902","172535788.641","63.006933333333336","0.16837496514888733","63.343683263631114","62.67018340303556","63.20399999999999","0.09354499808470115","63.3910899961694","63.01691000383059"
"2018/06/12 00:23:02","63.071","63.029","63","67.99","60.902","172538159.379","63.0086","0.1678021851268137","63.34420437025363","62.672995629746374","63.19453333333333","0.10573165194123438","63.4059966372158","62.983070029450865"
"2018/06/12 00:24:02","63.124","63.069","63.05","67.99","60.902","172585695.5721","63.011100000000006","0.1672821668120468","63.3456643336241","62.67653566637591","63.18586666666667","0.11172577540070625","63.40931821746808","62.962415115865255"
"2018/06/12 00:25:02","63.08","63.071","63.085","67.99","60.902","172511984.0031","63.01418333333334","0.16691050412987496","63.34800434159309","62.680362325073595","63.1782","0.11440641007682575","63.407012820153646","62.94938717984635"
"2018/06/12 00:26:02","63.127","63.09","63.128","67.9","60.902","172398086.2554","63.01798333333333","0.1668630667809856","63.35170946689531","62.68425719977136","63.16673333333333","0.11016500755180428","63.38706334843694","62.94640331822973"
"2018/06/12 00:27:02","63.139","63.103","63.103","67.9","60.902","172234698.0376","63.02136666666668","0.16649414070437735","63.35435494807543","62.68837838525793","63.15333333333333","0.10474455700523243","63.362822447343795","62.94384421932286"
"2018/06/12 00:28:03","63.068","63.001","63","67.876","60.902","172204615.7384","63.02303333333334","0.16576981698192927","63.354572967297194","62.69149369936948","63.13193333333333","0.101028356855336","63.333990047044004","62.929876619622654"
"2018/06/12 00:29:02","63","62.966","62.992","67.876","60.902","172227805.8779","63.02456666666668","0.1650486157335337","63.354663898133744","62.694469435199615","63.114066666666666","0.10049641231849629","63.31505949130366","62.913073842029675"
"2018/06/12 00:30:02","62.786","62.71","62.71","67.876","60.902","172344170.8921","63.02140000000001","0.16917921464135824","63.35975842928272","62.68304157071729","63.077733333333335","0.13542499359013882","63.34858332051361","62.80688334615306"
"2018/06/12 00:31:03","62.9","62.867","62.85","67.875","60.902","172458059.1914","63.020566666666674","0.16989676931072675","63.36036020528813","62.68077312804522","63.04973333333334","0.13619469723728486","63.322122727807916","62.77734393885877"
"2018/06/12 00:32:02","62.889","62.887","62.889","67.875","60.902","172455140.5841","63.018166666666666","0.17071927899983144","63.35960522466633","62.676728108667","63.029133333333334","0.1355782021155649","63.30028973756446","62.757976929102206"
"2018/06/12 00:33:02","62.786","62.712","62.711","67.875","60.902","172461248.6481","63.012116666666664","0.17501153215970933","63.36213973098608","62.66209360234725","62.99853333333333","0.1512264821018098","63.300986297536944","62.69608036912971"
"2018/06/12 00:34:03","62.509","62.501","62.501","67.818","60.902","172599488.2742","63.00253333333333","0.186609705594919","63.37575274452317","62.629313922143496","62.951933333333336","0.1857272073648762","63.32338774806309","62.58047891860358"
"2018/06/12 00:35:02","62.699","62.65","62.7","67.8","60.902","172775177.9363","62.99671666666667","0.19046995315680543","63.377656572980285","62.61577676035306","62.918600000000005","0.18306385042747597","63.28472770085496","62.55247229914505"
"2018/06/12 00:36:02","62.589","62.554","62.6","67.8","60.902","172941130.1223","62.98908333333333","0.19692894587191162","63.382941225077154","62.59522544158951","62.88293333333334","0.18943440963973654","63.261802152612816","62.504064514053866"
"2018/06/12 00:37:02","62.632","62.6","62.632","67.8","60.902","172889628.9902","62.97995000000001","0.20053739676180127","63.381024793523615","62.578875206476404","62.8634","0.19895654466909782","63.261313089338195","62.4654869106618"
"2018/06/12 00:38:02","62.59","62.568","62.6","67.8","60.902","172990901.401","62.97148333333333","0.20561205312162267","63.38270743957658","62.560259227090086","62.836733333333335","0.2055576047945901","63.24784854292251","62.42561812374416"
"2018/06/12 00:39:02","62.639","62.6","62.6","67.8","60.902","173119197.8958","62.96368333333333","0.21061865156934462","63.38492063647202","62.54244603019464","62.806733333333334","0.20508029863662905","63.216893930606595","62.39657273606007"
"2018/06/12 00:40:03","62.797","62.711","62.797","67.8","60.902","173056477.1669","62.95931666666667","0.2113120513732136","63.3819407694131","62.53669256392025","62.78753333333334","0.1911372514422265","63.1698078362178","62.405258830448886"
"2018/06/12 00:41:03","62.8","62.732","62.804","67.8","60.902","173137597.2155","62.956900000000005","0.21224331163392038","63.381386623267844","62.532413376732165","62.76593333333334","0.1683957508041368","63.10272483494161","62.42914183172506"
"2018/06/12 00:42:01","62.888","62.841","62.888","67.79","60.902","173157132.7625","62.95505","0.2123520210248385","63.379754042049676","62.530345957950324","62.7516","0.14686991977029637","63.045339839540596","62.45786016045941"
"2018/06/12 01:37:01","63.452","63.426","63.454","67.73","60.902","173042336.4497","63.40188333333333","0.0067850120772835875","63.4154533574879","63.38831330917876","63.40453333333332","0.01322052276660058","63.43097437886652","63.378092287800115"
"2018/06/12 01:38:03","63.509","63.449","63.515","67.73","60.902","172964781.247","63.40378333333333","0.015989675488333317","63.43576268431","63.37180398235666","63.41213333333332","0.03049123735691128","63.47311580804715","63.3511508586195"
"2018/06/12 01:38:57","63.554","63.53","63.53","67.73","60.902","173015916.3774","63.40593333333334","0.02272507181262284","63.45138347695858","63.36048318970809","63.420733333333324","0.042114869372018034","63.50496307207736","63.33650359458929"
"2018/06/12 01:40:02","63.559","63.558","63.559","67.73","60.902","172983715.4651","63.40856666666668","0.029992980660295113","63.46855262798727","63.34858070534609","63.43126666666665","0.05395611385396519","63.53917889437458","63.323354438958724"
"2018/06/12 01:41:02","63.604","63.602","63.62","67.73","60.902","172953982.6696","63.41221666666667","0.04037783701762801","63.49297234070193","63.33146099263141","63.44586666666666","0.07079347113650578","63.58745360893967","63.30427972439365"
"2018/06/12 01:42:02","63.473","63.433","63.433","67.73","60.902","173003078.1837","63.41275","0.040437451700124555","63.49362490340025","63.33187509659975","63.44799999999999","0.0698856208386227","63.58777124167724","63.30822875832275"
"2018/06/12 01:43:02","63.58","63.519","63.58","67.73","60.902","173053576.6881","63.415733333333336","0.04571865653707943","63.507170646407495","63.324296020259176","63.45993333333333","0.07586783830378047","63.61166900994089","63.308197656725774"
"2018/06/12 01:44:02","63.573","63.569","63.574","67.73","60.902","173081563.0726","63.418616666666665","0.049957345694990093","63.51853135805665","63.31870197527668","63.471466666666664","0.07911246565631666","63.629691597979296","63.31324173535403"
"2018/06/12 01:44:57","63.541","63.501","63.542","67.73","60.902","173059986.6979","63.420966666666665","0.05233321656037786","63.52563309978742","63.31630023354591","63.480866666666664","0.07855602388670506","63.637978714440074","63.323754618893254"
"2018/06/12 01:46:01","63.5","63.492","63.5","67.73","60.902","173103267.7206","63.42261666666666","0.05323065898103649","63.529077984628735","63.31615534870459","63.48746666666667","0.07567462513213133","63.63881591693093","63.33611741640241"
"2018/06/12 01:47:02","63.541","63.512","63.5","67.73","60.902","172936651.4098","63.42426666666667","0.05406288519451578","63.5323924370557","63.31614089627764","63.49406666666667","0.07207724251723725","63.638221151701146","63.34991218163219"
"2018/06/12 01:48:00","63.5","63.496","63.5","67.73","60.902","172930727.831","63.425916666666666","0.054832864739637555","63.53558239614594","63.31625093718739","63.50066666666667","0.06764975158039141","63.63596616982745","63.36536716350589"
"2018/06/12 01:49:01","63.548","63.473","63.548","67.73","60.902","172958439.7225","63.42836666666667","0.05690956763927063","63.54218580194521","63.31454753138813","63.510466666666666","0.06298874679037562","63.636444160247414","63.38448917308592"
"2018/06/12 01:50:01","63.534","63.51","63.481","67.73","60.902","172941097.0879","63.42970000000001","0.05718924724106648","63.54407849448214","63.31532150551788","63.5158","0.05655227670041122","63.62890455340082","63.402695446599175"
"2018/06/12 01:50:58","63.512","63.503","63.518","67.73","60.902","172950711.7571","63.43165","0.05816379887868248","63.54797759775736","63.315322402242636","63.5236","0.047529359347669796","63.61865871869534","63.42854128130466"
"2018/06/12 01:51:58","63.512","63.499","63.482","67.73","60.902","172962363.983","63.433","0.05837636508039723","63.5497527301608","63.3162472698392","63.525466666666674","0.04525463757696174","63.615975941820594","63.434957391512754"
"2018/06/12 01:52:59","63.53","63.522","63.53","67.73","60.902","172987710.242","63.43515000000001","0.05952249574740475","63.55419499149482","63.3161050085052","63.526466666666664","0.045177969065561444","63.61682260479779","63.43611072853554"
"2018/06/12 01:54:00","63.5","63.499","63.499","67.69","60.902","172883779.7622","63.43678333333333","0.05990634125217498","63.556596015837684","63.31697065082898","63.5244","0.045675376298394396","63.61575075259679","63.43304924740321"
"2018/06/12 01:55:02","63.51","63.506","63.51","67.5","60.902","172860615.6652","63.4386","0.06044396854387659","63.55948793708775","63.31771206291225","63.52113333333333","0.044828364036870294","63.61079006140707","63.43147660525959"
"2018/06/12 01:56:01","63.522","63.505","63.524","67.5","60.902","172791934.9675","63.44065","0.061214874281771914","63.56307974856354","63.31822025143646","63.51473333333333","0.03629778077085251","63.587328894875036","63.44213777179163"
"2018/06/12 01:57:02","63.521","63.468","63.452","67.5","60.902","172788695.7031","63.4415","0.061012157258477105","63.563524314516954","63.31947568548304","63.516","0.0336590750516607","63.58331815010332","63.44868184989668"
"2018/06/12 01:58:02","63.468","63.441","63.439","67.5","60.902","172780862.7153","63.44213333333333","0.060785268683199035","63.563703870699726","63.320562795966936","63.5066","0.03415806395762714","63.57491612791525","63.438283872084746"
"2018/06/12 01:59:03","63.505","63.467","63.467","67.45","60.902","172791116.9828","63.44323333333333","0.06062792719164464","63.564489187716624","63.32197747895004","63.49946666666666","0.030291619669840425","63.56004990600634","63.438883427326985"
"2018/06/12 02:00:02","63.446","63.423","63.418","67.411","60.902","172701038.9759","63.443516666666675","0.060469411459200054","63.56445548958507","63.32257784374828","63.4912","0.03422124096717382","63.55964248193435","63.42275751806565"
"2018/06/12 02:01:02","63.419","63.417","63.419","67.411","60.902","172565306.5197","63.44381666666667","0.06030215354547498","63.56442097375762","63.32321235957572","63.4858","0.03852652765736103","63.56285305531472","63.40874694468528"
"2018/06/12 02:01:55","63.475","63.432","63.486","67.39","60.902","172538900.3737","63.445233333333334","0.06027806861168803","63.56578947055671","63.32467719610996","63.48486666666666","0.03834034718442562","63.561547361035515","63.40818597229781"
"2018/06/12 02:03:03","63.363","63.332","63.363","67.317","60.902","172559861.7776","63.444599999999994","0.0609355397120582","63.56647107942411","63.32272892057588","63.47573333333333","0.048594192611418376","63.57292171855617","63.378544948110495"
"2018/06/12 02:04:02","63.268","63.235","63.223","67.294","60.902","172559598.8062","63.44163333333333","0.06701566151944435","63.57566465637222","63.30760201029444","63.45406666666666","0.07617126900756145","63.60640920468178","63.30172412865154"
"2018/06/12 02:05:02","63.168","63.161","63.169","67.2","60.902","172551319.6534","63.43776666666666","0.07541515468097539","63.58859697602861","63.28693635730471","63.43326666666666","0.1036271950578404","63.64052105678234","63.22601227655098"
"2018/06/12 02:06:02","63.296","63.216","63.216","67.024","60.902","172450623.3979","63.434683333333325","0.080467900777611","63.595619134888544","63.273747531778106","63.41313333333333","0.11402448080224835","63.64118229493782","63.185084371728834"
"2018/06/12 02:07:02","63.332","63.3","63.332","67.024","60.902","172072609.9265","63.43353333333333","0.08142838707859884","63.59639010749053","63.27067655917613","63.40313333333333","0.1141238313801677","63.63138099609367","63.17488567057299"
"2018/06/12 02:08:02","63.331","63.3","63.331","67.024","60.902","171877012.2554","63.43236666666667","0.08238203013332934","63.59713072693332","63.26760260640001","63.38986666666666","0.11010047936115244","63.610067625388965","63.16966570794436"
"2018/06/12 02:09:03","63.32","63.309","63.328","67.024","60.902","171744211.4042","63.431149999999995","0.083369423851513","63.59788884770302","63.26441115229697","63.37846666666666","0.10702016424747013","63.5925069951616","63.16442633817172"
"2018/06/12 02:10:02","63.23","63.221","63.22","67.024","60.902","171558937.1177","63.42813333333333","0.08757443817817008","63.60328220968967","63.25298445697699","63.35913333333333","0.10770445157415202","63.57454223648163","63.14372443018503"
"2018/06/12 02:10:59","63.269","63.231","63.22","67.024","60.902","171480034.95","63.42511666666666","0.09148717426806605","63.608091015202795","63.242142318130526","63.33886666666667","0.1032859246084488","63.54543851588357","63.13229481744977"
"2018/06/12 02:12:02","63.279","63.262","63.267","67.024","60.902","171243126.9102","63.422883333333324","0.09365843825067487","63.61020020983467","63.235566456831975","63.32653333333334","0.1000345718017301","63.526602476936795","63.12646418972988"
"2018/06/12 02:13:02","63.277","63.234","63.253","67.024","60.902","171075030.2493","63.42041666666666","0.09611890061562026","63.612654467897904","63.22817886543542","63.31413333333334","0.09680073461612859","63.507734802565594","63.12053186410108"
"2018/06/12 02:14:02","63.25","63.249","63.249","67.024","60.902","170876915.5373","63.41788333333332","0.09856911140018534","63.61502155613369","63.22074511053295","63.29960000000001","0.08879249217510794","63.47718498435023","63.122015015649794"
"2018/06/12 02:15:02","63.321","63.264","63.35","67.024","60.902","170469492.9829","63.41703333333333","0.09893027286371354","63.61489387906076","63.2191727876059","63.29506666666668","0.08425158092812768","63.463569828522935","63.12656350481042"
"2018/06/12 02:16:02","63.324","63.308","63.349","67.024","60.902","170315078.6519","63.41616666666667","0.09929403585087823","63.614754738368426","63.21757859496491","63.29040000000001","0.07903484463618976","63.44846968927239","63.13233031072763"
"2018/06/12 02:17:02","63.335","63.311","63.3","67.024","60.902","170094229.8609","63.41448333333334","0.10038699976701256","63.61525733286736","63.213709333799315","63.27800000000001","0.05956732885287646","63.39713465770576","63.15886534229426"
"2018/06/12 02:18:02","63.436","63.41","63.41","67.024","60.902","169885804.5228","63.414633333333335","0.10037346373530294","63.61538026080394","63.21388640586273","63.28113333333334","0.06494907406747405","63.411031481468285","63.15123518519839"
"2018/06/12 02:19:02","63.413","63.41","63.4","67.024","60.902","169837297.7275","63.414616666666674","0.10037580911532176","63.615368284897315","63.213865048436034","63.29293333333333","0.06925168269114863","63.43143669871563","63.15442996795103"
